acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.993611111111111,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",raw1d,1,2,27075,36.72401869999885,
0.94,0.938624194710146,0.9321314952279957,0.9500000000000001,0.9943055555555556,0.9382716049382716,0.95,0.9473684210526315,0.9,0.9302325581395349,1.0,1.0,"[[38, 0, 2], [3, 36, 1], [0, 0, 20]]",spec2d,1,2,32227,8.677223999999114,
0.96,0.9580361159308527,0.9696969696969697,0.9500000000000001,0.9919444444444444,0.9523809523809523,1.0,0.9743589743589743,0.95,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [2, 38, 0], [2, 0, 18]]",raw1d_wide,1,2,99795,71.60010179999517,
0.97,0.9749647942419027,0.9767441860465116,0.975,0.99625,0.963855421686747,1.0,0.961038961038961,0.925,1.0,1.0,1.0,"[[40, 0, 0], [3, 37, 0], [0, 0, 20]]",spec2d_wide,1,2,97775,18.143075700005284,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9981944444444445,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",late,1,2,98571,30.411333600000944,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9969444444444445,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",gated,1,2,98698,37.40918750000128,
0.97,0.9749647942419027,0.9767441860465116,0.975,0.995,0.963855421686747,1.0,0.961038961038961,0.925,1.0,1.0,1.0,"[[40, 0, 0], [3, 37, 0], [0, 0, 20]]",attention,1,2,98544,29.33149240000057,
0.95,0.9460177036773537,0.9449981543004798,0.9499999999999998,0.995625,0.963855421686747,1.0,0.9473684210526315,0.9,0.926829268292683,0.95,0.95,"[[40, 0, 0], [2, 36, 2], [1, 0, 19]]",early,1,2,97507,25.839049000001978,
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.993611111111111,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",score,1,2,59302,0.08650309999939054,1.0
0.67,0.716520810543314,0.7164998957681884,0.7166666666666667,0.7916666666666666,0.6172839506172839,0.625,0.5822784810126582,0.575,0.95,0.95,0.95,"[[25, 15, 0], [16, 23, 1], [0, 1, 19]]",logvar,1,2,3,0.027076900005340576,
0.95,0.954210193099082,0.9589430894308943,0.9499999999999998,0.9964583333333333,0.95,0.95,0.9382716049382716,0.95,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [2, 38, 0], [0, 1, 19]]",shallow,1,2,21,0.01925949999713339,
